,parcelid,bedroomcnt,taxvaluedollarcnt,calculatedfinishedsquarefeet,taxamount
558,11209520,3.0,69781.0,1026.0,1720.23
559,12613818,1.0,136893.0,1022.0,2022.64
560,11570617,2.0,1648488.0,1305.0,19286.45
561,10984791,4.0,303348.0,1589.0,3657.71
562,11855831,3.0,329844.0,1585.0,5100.13
563,11860828,2.0,245127.0,832.0,3488.13
564,10807588,3.0,660000.0,1700.0,8096.32
565,10814969,5.0,1365000.0,3663.0,16650.55
566,12731612,4.0,364080.0,1177.0,4432.08
567,12630399,1.0,275028.0,1056.0,3439.82
568,12751765,5.0,710126.0,2532.0,8823.72
569,12698704,2.0,177430.0,1143.0,2223.1
570,12620993,2.0,249000.0,829.0,3196.57
571,12656265,2.0,336441.0,1159.0,4025.47
572,11616083,2.0,768466.0,1765.0,9200.21
573,10998467,4.0,262966.0,2186.0,3373.94
574,11570618,3.0,234980.0,2497.0,3274.97
575,12653742,2.0,337969.0,925.0,4097.67
576,10952831,2.0,456959.0,1526.0,5038.34
577,12743996,3.0,392836.0,1533.0,5024.83
578,12750592,3.0,454832.0,1441.0,5812.19
579,12680746,3.0,428463.0,1496.0,4979.43
580,11581087,3.0,4061000.0,2325.0,50839.45
581,12928485,3.0,135731.0,1893.0,2052.06
582,11558691,3.0,83406.0,1321.0,1038.39
583,12547232,2.0,324000.0,1070.0,3935.23
584,10889021,3.0,191224.0,1110.0,2416.77
585,11923991,2.0,127743.0,1568.0,1806.39
586,11481885,2.0,343815.0,961.0,4623.65
587,11808770,3.0,173843.0,1656.0,2178.36
588,12154894,3.0,112328.0,1630.0,2238.07
589,13092151,3.0,610096.0,2498.0,7802.46
590,10912494,3.0,685293.0,2060.0,8228.65
591,13092421,5.0,1430519.0,4985.0,19072.07
592,11706381,2.0,240614.0,1302.0,3036.86
593,10886727,3.0,217822.0,1337.0,2651.98
594,12488323,3.0,77252.0,1082.0,1225.08
595,12914334,2.0,432369.0,1538.0,5327.42
596,11965004,3.0,66194.0,1080.0,905.76
597,10777369,3.0,162979.0,1551.0,2132.38
598,11348727,5.0,166373.0,3563.0,7142.62
599,13073005,7.0,1158006.0,5727.0,14103.28
600,11085420,3.0,370000.0,1636.0,4632.03
601,13073210,2.0,358463.0,1619.0,4390.35
602,13100349,4.0,495842.0,2307.0,5854.56
603,12495433,3.0,69532.0,1031.0,1063.16
604,12150394,5.0,4887723.0,6338.0,53563.79
605,11475276,2.0,300946.0,885.0,3737.76
606,12493656,2.0,483000.0,940.0,5835.06
607,11134091,4.0,600652.0,2461.0,9893.06
608,12917873,4.0,392673.0,1802.0,4982.48
609,11189618,4.0,276000.0,1743.0,4271.58
610,11269996,3.0,145418.0,1461.0,2501.36
611,12084715,3.0,441761.0,1108.0,5309.65
612,11232918,3.0,217461.0,1851.0,4406.15
613,11317213,3.0,157812.0,1602.0,2831.36
614,11497428,3.0,1510000.0,1398.0,16792.06
615,11915844,3.0,53173.0,1496.0,1002.94
616,12371059,2.0,250679.0,928.0,3642.02
617,12168768,5.0,1490000.0,3084.0,17232.5
618,10752403,1.0,357281.0,862.0,4418.01
619,10876417,3.0,384779.0,1047.0,4776.08
620,11503037,4.0,2690733.0,4135.0,29842.54
621,12541321,2.0,120032.0,756.0,1546.18
622,11487792,3.0,538082.0,1754.0,6592.62
623,12486751,3.0,63400.0,1122.0,1066.16
624,12486163,3.0,271472.0,1138.0,3556.38
625,12553794,1.0,151911.0,445.0,1837.74
626,11317846,3.0,199564.0,2523.0,3307.35
627,12484640,2.0,219872.0,888.0,2947.33
628,11068565,3.0,471269.0,1714.0,5760.52
629,10754829,4.0,1075000.0,2446.0,13116.86
630,11434962,4.0,499540.0,1406.0,6293.86
631,12164397,2.0,145929.0,759.0,1836.21
632,12162377,3.0,47786.0,1699.0,926.18
633,12145745,5.0,3766266.0,7105.0,42132.88
634,12145343,2.0,74925.0,1356.0,1061.71
635,12102647,4.0,343943.0,2692.0,4173.47
636,11248251,3.0,89086.0,1324.0,1239.57
637,10771881,3.0,215802.0,1830.0,2681.39
638,12991722,4.0,365045.0,1246.0,4785.52
639,11251007,3.0,182500.0,1453.0,2382.05
640,12989585,3.0,286796.0,1352.0,3712.05
641,11416348,2.0,177486.0,864.0,2843.19
642,13026615,4.0,421336.0,2005.0,8557.88
643,12984261,4.0,410174.0,1557.0,5561.97
644,12431685,2.0,228776.0,1094.0,2769.27
645,12112303,1.0,232444.0,726.0,2727.51
646,12981163,3.0,385000.0,1324.0,4820.15
647,13038975,3.0,339760.0,1642.0,4083.6
648,11447094,3.0,474325.0,1309.0,5419.42
649,10766101,2.0,57936.0,1028.0,835.42
650,13025835,4.0,792869.0,3918.0,18152.05
651,10901459,2.0,729315.0,1730.0,8782.46
652,11946117,3.0,1295091.0,2011.0,15523.67
653,12522692,4.0,888343.0,2164.0,10602.86
654,12522767,2.0,599486.0,2074.0,7191.55
655,12522798,2.0,416091.0,1439.0,4963.19
656,11107147,4.0,58979.0,1440.0,1224.65
657,11944523,2.0,572459.0,1220.0,6939.58
658,11111148,3.0,282021.0,1056.0,4081.84
659,13019969,4.0,554500.0,2711.0,6677.41
660,11438260,2.0,166237.0,780.0,2292.43
661,13024060,3.0,390870.0,936.0,4842.97
662,10900166,4.0,1167537.0,2993.0,14183.2
663,11106129,3.0,469553.0,2015.0,7392.52
664,11437965,4.0,508659.0,1911.0,6368.52
665,11124910,3.0,588764.0,1964.0,7674.84
666,11669001,3.0,787437.0,956.0,9457.14
667,11755266,5.0,516471.0,3319.0,6364.42
668,12949391,4.0,103394.0,1437.0,1427.52
669,12500862,1.0,234049.0,645.0,2924.13
670,12945992,3.0,270459.0,1159.0,3656.08
671,12944330,3.0,58770.0,1968.0,964.13
672,12538714,2.0,391703.0,1026.0,4718.17
673,11465151,1.0,126963.0,634.0,1580.63
674,10860745,2.0,461000.0,1394.0,5521.96
675,11465821,2.0,270913.0,970.0,3237.22
676,11239531,4.0,144996.0,1861.0,3514.83
677,12499357,3.0,369684.0,1548.0,4483.13
678,11089278,3.0,163714.0,2409.0,2235.85
679,11464914,2.0,269755.0,1582.0,3281.37
680,11819361,2.0,149703.0,866.0,1877.07
681,12952131,3.0,307620.0,1415.0,3581.08
682,12952622,2.0,47670.0,938.0,878.55
683,11119147,2.0,480408.0,1574.0,7057.34
684,12133212,3.0,695197.0,2611.0,8030.96
685,11938941,2.0,202789.0,728.0,2410.74
686,11403239,4.0,591890.0,2691.0,8028.3
687,12961932,4.0,799845.0,1744.0,9293.26
688,11187348,3.0,269236.0,1855.0,4867.97
689,11938527,0.0,319396.0,389.0,4059.62
690,13049910,4.0,525645.0,2556.0,6266.39
691,11181906,4.0,148688.0,2073.0,1925.53
692,13051623,4.0,223968.0,2267.0,3036.91
693,10835421,3.0,358236.0,1639.0,4472.64
694,11695014,2.0,535922.0,1040.0,6668.77
695,12960067,3.0,593000.0,1202.0,7828.96
696,12170882,5.0,374367.0,1789.0,4488.48
697,12888238,3.0,39948.0,1156.0,758.12
698,11297848,3.0,73088.0,1210.0,1529.71
699,12463662,2.0,236639.0,1328.0,2909.79
700,11541517,2.0,165817.0,916.0,2012.49
701,11526582,2.0,399508.0,1929.0,4852.12
702,11225808,3.0,105763.0,1134.0,1385.59
703,11030358,2.0,59383.0,1223.0,756.75
704,10929992,2.0,403856.0,1539.0,4933.47
705,11798966,1.0,280000.0,703.0,3491.66
706,12584911,3.0,396827.0,1623.0,5356.45
707,12069113,2.0,311694.0,907.0,3447.9
708,10747264,2.0,642030.0,1300.0,7547.3
709,12465502,2.0,244453.0,1221.0,3041.59
710,10868747,4.0,2764876.0,4018.0,33362.67
711,12406363,2.0,35579.0,864.0,774.8
712,12783835,4.0,87615.0,1926.0,1541.67
713,11546552,4.0,108206.0,1980.0,1500.5
714,12781537,3.0,296996.0,1190.0,3867.38
715,11727014,2.0,29353.0,936.0,487.3
716,12180787,3.0,257976.0,1452.0,3226.9
717,12781431,2.0,57734.0,1289.0,1114.83
718,11301866,3.0,105571.0,1523.0,2206.72
719,11024816,3.0,207028.0,1604.0,2542.34
720,11728099,2.0,217829.0,962.0,2734.38
721,10795603,3.0,710000.0,1473.0,8630.84
722,12401591,3.0,506000.0,1576.0,6346.89
723,11162453,4.0,573616.0,3035.0,7536.31
724,11292114,4.0,104020.0,1248.0,2015.5
725,12345123,3.0,67468.0,1408.0,1070.03
726,11161945,4.0,518000.0,1825.0,7683.54
727,12809409,3.0,186555.0,1030.0,2409.86
728,10743928,4.0,139983.0,2497.0,1802.75
729,11608484,3.0,672188.0,1554.0,8134.13
730,12459059,3.0,360000.0,1273.0,4324.98
731,11294399,4.0,83410.0,1504.0,1784.13
732,12171328,2.0,46350.0,1435.0,825.66
733,12049078,4.0,1018306.0,3957.0,11245.24
734,11982367,4.0,1955835.0,5337.0,23774.24
735,11296193,3.0,189000.0,1717.0,3114.71
736,11167091,3.0,447982.0,1404.0,6140.76
737,10930962,2.0,372000.0,956.0,4437.24
738,11762755,3.0,141772.0,984.0,1845.22
739,12461230,3.0,173191.0,1578.0,2193.38
740,11534285,2.0,714212.0,1582.0,8595.53
741,10791503,4.0,95849.0,1705.0,1296.19
742,12801782,2.0,237097.0,1130.0,3094.25
743,12470382,2.0,346957.0,939.0,4337.03
744,11016885,3.0,296027.0,1358.0,3745.42
745,12844457,4.0,648269.0,3126.0,8011.85
746,11055008,4.0,533000.0,1804.0,6512.93
747,11154302,3.0,337391.0,1710.0,4630.94
748,12267812,11.0,510400.0,4012.0,9520.96
749,11170433,2.0,137469.0,940.0,2258.01
750,11907664,3.0,471565.0,1522.0,5561.92
751,10740332,4.0,714000.0,1804.0,8254.36
752,11509020,1.0,872323.0,633.0,9446.96
753,11307648,5.0,378100.0,3646.0,5403.58
754,12276227,4.0,266510.0,2064.0,4800.42
755,12026586,4.0,1558135.0,3957.0,18920.1
756,11508150,2.0,1967514.0,1280.0,21797.72
757,11717962,2.0,324880.0,1166.0,4042.46
758,12858151,4.0,557043.0,2334.0,6592.08
759,11799218,2.0,112941.0,800.0,1496.89
760,12347304,2.0,286279.0,1099.0,3550.13
761,11654151,3.0,1871269.0,3672.0,61992.63
762,11514988,2.0,848100.0,1223.0,9109.89
763,12561474,1.0,124006.0,644.0,1540.57
764,11046197,2.0,214094.0,1039.0,2659.58
765,12010381,1.0,155328.0,555.0,1935.01
766,11278368,4.0,87769.0,1604.0,1839.74
767,12655852,2.0,331004.0,2081.0,4106.6
768,13059151,3.0,652323.0,1745.0,8360.4
769,10810275,3.0,488153.0,1262.0,5929.44
770,13051425,4.0,428955.0,2700.0,5367.36
771,11617700,2.0,157722.0,1536.0,2038.15
772,11166453,4.0,373434.0,1857.0,5189.19
773,11171806,3.0,577500.0,1945.0,7640.2
774,11997128,2.0,529222.0,1553.0,6433.95
775,12017507,2.0,533005.0,1006.0,6513.99
776,12446278,2.0,285000.0,930.0,3473.0
777,12651789,3.0,440436.0,1078.0,5423.61
778,11110171,4.0,441632.0,1706.0,6034.43
779,13056994,4.0,506688.0,2481.0,7922.31
780,11988609,3.0,1461146.0,1980.0,17646.43
781,11424872,4.0,500428.0,1432.0,6431.65
782,13038872,3.0,426407.0,1694.0,5037.48
783,11424485,3.0,328100.0,1573.0,4241.66
784,10742191,3.0,273755.0,2187.0,3471.56
785,10982453,3.0,444000.0,1600.0,5480.87
786,11116440,3.0,384199.0,1730.0,7911.44
787,13027593,4.0,306399.0,1225.0,3850.81
788,11184896,3.0,175068.0,1410.0,3054.58
789,10865377,2.0,820743.0,1504.0,10045.21
790,10742477,3.0,177190.0,1090.0,2287.77
791,12653440,2.0,43648.0,988.0,553.53
792,10987635,4.0,377968.0,1679.0,4732.99
793,10740792,5.0,1935473.0,6303.0,24118.6
794,11691244,3.0,4932794.0,3090.0,59284.11
795,12697223,4.0,1578000.0,1874.0,17599.1
796,11277974,4.0,155480.0,1392.0,2544.64
797,11407767,3.0,304586.0,1246.0,4300.5
798,10768374,3.0,500009.0,1787.0,6215.19
799,11117894,3.0,424568.0,1529.0,5729.02
800,13040426,2.0,215260.0,1326.0,2759.88
801,11230777,3.0,110386.0,1538.0,1421.1
802,11985972,3.0,1192918.0,1874.0,14437.17
803,12347764,3.0,406099.0,1094.0,5117.93
804,12241953,3.0,48620.0,1416.0,695.92
805,11734482,3.0,350424.0,2223.0,4356.14
806,12470659,3.0,524000.0,1473.0,6407.65
807,11867910,2.0,92656.0,805.0,1346.31
808,12484263,3.0,459000.0,1200.0,5725.92
809,13101311,5.0,1522874.0,4360.0,18228.74
810,11747515,2.0,256241.0,1428.0,3223.62
811,11275746,3.0,242700.0,1590.0,3709.27
812,13093190,2.0,253457.0,1350.0,3036.27
813,12094661,4.0,1376393.0,5095.0,16245.91
814,12482937,3.0,341107.0,1418.0,4290.41
815,11153328,3.0,403000.0,1392.0,5422.32
816,11150660,2.0,281000.0,1022.0,4543.75
817,12437970,3.0,124330.0,1120.0,1529.9
818,11209479,4.0,136312.0,2076.0,2439.97
819,12437553,3.0,343000.0,1309.0,4085.58
820,12474519,3.0,428000.0,1041.0,5259.03
821,12078918,3.0,737540.0,1548.0,8100.77
822,10953268,3.0,810000.0,1942.0,8977.62
823,11317393,3.0,134150.0,1389.0,2454.22
824,11603798,4.0,938110.0,2571.0,11492.39
825,11307262,4.0,223530.0,2257.0,3527.75
826,11153276,3.0,299497.0,1132.0,3955.89
827,12657607,4.0,713087.0,1996.0,8663.43
828,13092346,4.0,1357602.0,4890.0,18125.85
829,11697844,3.0,265097.0,1658.0,3691.33
830,11982559,4.0,427740.0,2320.0,5260.91
831,11362102,4.0,104771.0,1120.0,1391.21
832,11595161,3.0,2200000.0,2091.0,26359.21
833,10860518,2.0,190767.0,1298.0,2289.72
834,10809075,4.0,608000.0,1514.0,7392.96
835,11210331,3.0,147400.0,1247.0,2622.03
836,12503139,3.0,66884.0,1292.0,1033.24
837,12256156,3.0,261391.0,1410.0,3680.44
838,11362333,2.0,227000.0,960.0,2880.49
839,10978859,2.0,340483.0,1122.0,4198.94
840,13068662,5.0,730882.0,4112.0,8544.52
841,10756543,3.0,1009644.0,2606.0,11613.97
842,12329725,2.0,88497.0,984.0,1241.36
843,12098122,2.0,532700.0,2180.0,6298.37
844,11209867,3.0,81273.0,1257.0,1851.96
845,12098484,5.0,1045165.0,3417.0,12187.58
846,12493396,3.0,304599.0,1159.0,3708.58
847,11299266,4.0,175069.0,2815.0,3063.42
848,11276295,5.0,262387.0,2792.0,4073.15
849,11597088,2.0,409000.0,885.0,4940.53
850,12494063,3.0,261389.0,1468.0,3216.95
851,12048645,3.0,122518.0,1976.0,1389.55
852,12461505,3.0,253162.0,1012.0,3178.72
853,11979279,2.0,204713.0,1036.0,2456.04
854,10859342,3.0,2813257.0,1962.0,33918.39
855,12874050,0.0,261000.0,1224.0,3403.32
856,11497064,3.0,785376.0,1896.0,8844.12
857,11840112,4.0,248773.0,1583.0,3438.5
858,12734454,2.0,306605.0,1060.0,3902.48
859,12866816,2.0,225823.0,1180.0,3017.48
860,11569400,3.0,1569989.0,3260.0,18909.45
861,12280555,2.0,233426.0,763.0,3340.54
862,11654637,4.0,1361492.0,2255.0,16580.96
863,12860852,2.0,179377.0,1236.0,2384.94
864,10715538,4.0,308852.0,1362.0,3832.41
865,11495715,3.0,744000.0,1570.0,8639.62
866,12563802,4.0,275866.0,1419.0,3394.44
867,12277860,4.0,248526.0,1120.0,4356.92
868,12853418,3.0,605393.0,2412.0,7594.3
869,12175947,3.0,78234.0,1469.0,1317.18
870,11758330,3.0,468104.0,1140.0,5670.73
871,12842751,3.0,128210.0,996.0,1862.56
872,12841760,4.0,201279.0,1810.0,2792.45
873,12265023,3.0,38888.0,1359.0,1393.78
874,12264695,3.0,31215.0,1044.0,975.45
875,12837201,3.0,388324.0,1750.0,4685.77
876,11233917,4.0,264000.0,1870.0,4182.33
877,12292228,3.0,146947.0,1218.0,2249.25
878,12546700,1.0,105928.0,759.0,1319.38
879,11575300,3.0,368391.0,1847.0,4832.56
880,12547247,2.0,315000.0,995.0,3827.98
881,11482168,3.0,61872.0,1282.0,1259.24
882,12907336,2.0,336579.0,1291.0,4181.07
883,12155060,3.0,771472.0,1266.0,9763.74
884,12155234,1.0,1257123.0,1923.0,15123.03
885,10912954,3.0,965071.0,2080.0,11705.32
886,11570152,2.0,888342.0,1397.0,10695.65
887,12902745,3.0,615000.0,2002.0,7369.22
888,10999172,2.0,246601.0,1591.0,3030.17
889,11072802,4.0,552275.0,2824.0,6923.16
890,11071606,5.0,177645.0,2750.0,2432.55
891,10782583,3.0,279050.0,1156.0,3373.49
892,12161233,4.0,566657.0,2490.0,6764.9
893,10784179,3.0,344000.0,1211.0,4245.83
894,11067303,3.0,853000.0,3160.0,10318.99
895,12164817,4.0,57683.0,1207.0,999.68
896,12275641,3.0,195000.0,1020.0,3541.96
897,11639677,5.0,2382947.0,5322.0,27829.58
898,12802104,2.0,56326.0,1132.0,1019.76
899,12801585,3.0,77594.0,1004.0,1236.31
900,12195118,2.0,260700.0,963.0,3233.94
901,12798634,2.0,365490.0,879.0,4410.28
902,12022389,4.0,2700000.0,2722.0,32442.94
903,10797760,2.0,244997.0,1465.0,2980.99
904,11034203,3.0,227512.0,1026.0,2895.38
905,10794157,1.0,218613.0,610.0,2679.6
906,12269880,3.0,121822.0,803.0,2000.15
907,11890762,3.0,180674.0,2570.0,2845.48
908,12776811,3.0,444377.0,1532.0,5649.2
909,11216373,3.0,198059.0,1958.0,4292.33
910,11216330,5.0,210083.0,3293.0,5031.24
911,12209243,2.0,187226.0,1240.0,2395.47
912,10937795,4.0,274240.0,1536.0,3119.15
913,10797413,2.0,483256.0,1980.0,5950.46
914,11641674,3.0,1926024.0,3129.0,26203.6
915,11903435,2.0,44271.0,838.0,883.74
916,12180649,2.0,125200.0,802.0,1533.42
917,10798616,2.0,339000.0,1203.0,4148.52
918,12275394,3.0,37234.0,1448.0,976.94
919,12024411,5.0,1809057.0,4715.0,22110.87
920,11045879,2.0,79563.0,903.0,1073.87
921,11044017,2.0,136294.0,1230.0,1728.83
922,11007963,4.0,569542.0,2656.0,7017.39
923,11565001,3.0,746207.0,1575.0,9020.95
924,12213128,3.0,221324.0,936.0,2931.06
925,11041301,3.0,236242.0,1214.0,2968.06
926,12817937,3.0,299492.0,1630.0,3683.87
927,11040589,3.0,120500.0,1235.0,1500.73
928,11202194,3.0,158000.0,1004.0,2826.26
929,11532763,4.0,148658.0,2110.0,1933.48
930,10793522,1.0,304000.0,740.0,3700.61
931,12589232,3.0,219651.0,1482.0,2843.65
932,11897869,3.0,554000.0,1388.0,6616.63
933,12587460,3.0,58351.0,1296.0,1297.74
934,12412981,3.0,587301.0,1122.0,6608.88
935,12988028,4.0,261538.0,1588.0,3262.46
936,12128553,2.0,169169.0,1831.0,2125.68
937,11668838,4.0,2690412.0,1854.0,32186.65
938,10990858,3.0,348272.0,1877.0,4230.68
939,12990306,3.0,256241.0,1057.0,3354.32
940,12140560,3.0,1218300.0,1927.0,13941.97
941,12428306,2.0,333000.0,836.0,3992.15
942,11464420,4.0,1229209.0,2303.0,14799.65
943,11105466,2.0,307381.0,1140.0,4187.19
944,11204959,3.0,117848.0,1680.0,2458.88
945,12140958,2.0,370899.0,1013.0,4902.39
946,10714481,4.0,161204.0,1884.0,2134.78
947,11204220,3.0,178000.0,1302.0,2901.59
948,12421378,3.0,537000.0,1316.0,6259.77
949,12939130,5.0,254730.0,2098.0,3078.56
950,12950155,3.0,83830.0,1885.0,1317.47
951,12034959,5.0,2489197.0,4731.0,30026.4
952,11462636,3.0,617975.0,3958.0,7589.26
953,11097144,4.0,405844.0,1479.0,5082.04
954,11450584,4.0,700000.0,2015.0,8038.44
955,10906993,1.0,469812.0,1271.0,5630.53
956,11100465,5.0,725000.0,3829.0,8968.11
957,12425738,4.0,98506.0,1491.0,1412.91
958,12975838,3.0,298472.0,1170.0,4509.97
959,11440234,3.0,211873.0,1214.0,2895.67
960,12528743,3.0,796970.0,1611.0,9354.4
961,11828720,3.0,169243.0,1372.0,2604.08
962,12708769,4.0,847743.0,3069.0,9890.77
963,12130255,2.0,1055732.0,2328.0,12114.4
964,11460775,3.0,859492.0,1899.0,10398.35
965,12223139,3.0,62284.0,1253.0,852.85
966,11462106,2.0,744638.0,1450.0,8929.68
967,12525365,0.0,249654.0,737.0,3074.11
968,11089482,5.0,179523.0,3189.0,2483.41
969,11185298,4.0,271081.0,2333.0,4237.98
970,12925749,3.0,76786.0,1631.0,1235.33
971,10769263,4.0,378788.0,1315.0,4580.23
972,12541651,2.0,228979.0,1075.0,2840.32
973,11822716,3.0,53596.0,1822.0,1275.14
974,10908684,2.0,437000.0,1070.0,5312.22
975,12539942,2.0,227816.0,850.0,2815.57
976,10776134,3.0,205013.0,1509.0,2564.64
977,12995993,2.0,142748.0,1021.0,2331.88
978,11472896,2.0,294714.0,1315.0,3279.59
979,10851794,3.0,1157320.0,3524.0,14097.93
980,11664802,2.0,1549158.0,1906.0,18527.07
981,11853159,3.0,75544.0,1613.0,1366.97
982,10904961,3.0,818892.0,1683.0,9820.14
983,11642304,6.0,416775.0,4722.0,5346.41
984,10848614,5.0,853247.0,3088.0,10305.29
985,10955357,3.0,795660.0,3353.0,8874.92
986,12449378,3.0,366577.0,1244.0,4492.73
987,12426751,3.0,168758.0,1104.0,2250.05
988,11642762,1.0,538312.0,1401.0,6432.73
989,12348614,2.0,366307.0,1091.0,4663.46
990,12266819,3.0,236052.0,1100.0,4164.49
991,12579750,2.0,49899.0,1003.0,5678.07
992,10813236,5.0,1256602.0,5170.0,15521.51
993,12440553,3.0,142439.0,1569.0,1859.55
994,12320667,4.0,226941.0,1571.0,2998.49
995,11765409,3.0,261200.0,951.0,3248.75
996,10818260,4.0,413942.0,2178.0,5095.92
997,11683667,2.0,490914.0,1375.0,6328.03
998,12511977,3.0,80099.0,1461.0,1125.47
999,10843670,3.0,686552.0,1542.0,8251.68
1000,12596943,3.0,598132.0,1556.0,6940.79
1001,12258886,3.0,43642.0,1306.0,1052.03
1002,12525674,2.0,525000.0,1474.0,6289.05
1003,11794224,0.0,812199.0,1778.0,9974.15
1004,12610829,3.0,70565.0,1566.0,1193.97
1005,11687656,3.0,138924.0,1245.0,2147.5
1006,12597941,2.0,560223.0,1570.0,6467.86
1007,10848203,4.0,688629.0,1933.0,8450.19
1008,12310795,3.0,358383.0,1145.0,4682.95
1009,12520130,1.0,144228.0,745.0,1781.42
1010,11761651,3.0,144514.0,1080.0,1802.05
1011,11734509,4.0,67673.0,3380.0,1012.54
1012,10901708,2.0,168774.0,1100.0,2111.59
1013,12385762,4.0,538082.0,2110.0,6575.62
1014,12651433,2.0,295000.0,987.0,3524.41
1015,12511653,2.0,60454.0,990.0,855.75
1016,10865754,5.0,357548.0,4128.0,4565.56
1017,12590402,4.0,228370.0,1652.0,2951.89
1018,12527010,1.0,380000.0,810.0,4571.33
1019,10931772,2.0,408896.0,1132.0,4895.07
1020,12458329,2.0,190985.0,993.0,2451.35
1021,12258234,4.0,64213.0,1559.0,1301.76
1022,10866123,4.0,1104526.0,2791.0,13419.01
1023,11817917,3.0,256919.0,1242.0,3261.44
1024,12640724,3.0,96286.0,1742.0,1263.36
1025,10885148,2.0,176838.0,1363.0,2145.46
1026,12486139,4.0,76986.0,1552.0,1241.48
1027,11790741,1.0,127956.0,715.0,1589.76
1028,10913737,2.0,502784.0,1132.0,6033.15
1029,12325613,3.0,252209.0,1339.0,3142.2
1030,11805236,2.0,31215.0,1029.0,431.17
1031,10916345,3.0,543078.0,2502.0,6740.07
1032,11757365,5.0,338073.0,3257.0,4242.6
1033,12482427,2.0,55662.0,816.0,937.52
1034,12283493,2.0,241304.0,754.0,3453.82
1035,10811493,5.0,1657851.0,5775.0,18973.0
1036,10861814,2.0,113857.0,1390.0,1579.81
1037,12263562,6.0,119419.0,2732.0,2596.88
1038,12493667,3.0,481305.0,1430.0,5844.55
1039,11855679,3.0,481522.0,1341.0,6492.09
1040,12641030,4.0,550651.0,1569.0,6785.94
1041,12328460,4.0,856871.0,3237.0,10416.64
1042,12292010,2.0,174610.0,1008.0,2567.8
1043,11703196,4.0,174256.0,1036.0,2311.69
1044,11663751,3.0,111625.0,910.0,1502.05
1045,10847310,2.0,317269.0,1564.0,3812.55
1046,12290038,3.0,373000.0,2062.0,5101.28
1047,11703748,2.0,162918.0,1586.0,8154.35
1048,12263416,2.0,29565.0,812.0,1095.25
1049,12416775,4.0,115411.0,2022.0,1542.15
1050,12543892,2.0,375641.0,1109.0,4534.67
1051,12619108,4.0,280675.0,1484.0,3906.73
1052,12491103,3.0,363355.0,1002.0,4376.71
1053,12538159,2.0,406000.0,1017.0,4884.82
1054,12437254,3.0,532195.0,1417.0,6425.21
1055,12505505,2.0,286063.0,810.0,3799.69
1056,11843703,3.0,439065.0,1601.0,5732.07
1057,10862822,2.0,431092.0,985.0,5229.39
1058,10924828,3.0,379000.0,1087.0,4561.13
1059,12506964,3.0,294502.0,1436.0,3757.53
1060,12507353,2.0,146699.0,1171.0,2030.23
1061,12387965,2.0,210549.0,1104.0,2669.8
1062,12534646,2.0,416252.0,819.0,5044.92
1063,10815921,3.0,196855.0,1142.0,2478.61
1064,11647871,6.0,13852918.0,9518.0,165723.19
1065,12638343,3.0,76783.0,1040.0,1156.51
1066,11826721,3.0,55243.0,1180.0,1191.79
1067,12359456,2.0,214236.0,636.0,3286.25
1068,11691450,4.0,763558.0,3285.0,9413.69
1069,12575475,3.0,118178.0,2782.0,2059.65
1070,12566184,2.0,89034.0,1161.0,1292.34
1071,11656534,3.0,517498.0,3385.0,6494.5
1072,11715270,2.0,242125.0,1829.0,3113.96
1073,12386122,4.0,585000.0,1706.0,7147.97
1074,12324473,1.0,36926.0,411.0,733.62
1075,10893671,3.0,659912.0,1564.0,8091.19
1076,11860163,3.0,442000.0,1795.0,5508.88
1077,10855936,2.0,421813.0,1330.0,5162.89
1078,12530614,2.0,723953.0,1174.0,8547.54
1079,12478089,3.0,439000.0,1215.0,5151.49
1080,10919525,3.0,206487.0,1478.0,2552.08
1081,12411242,3.0,543522.0,1282.0,6222.6
1082,11746790,2.0,326192.0,838.0,3969.75
1083,12323803,2.0,93613.0,759.0,1315.99
1084,11758316,2.0,429718.0,1303.0,5240.02
1085,12477907,4.0,91072.0,2535.0,1392.48
1086,11779760,2.0,509095.0,1193.0,6301.83
1087,13010041,3.0,152572.0,1065.0,2099.94
1088,11450495,4.0,501607.0,1856.0,5881.4
1089,10753855,3.0,769294.0,3584.0,10557.09
1090,11145537,3.0,255000.0,1107.0,3633.74
1091,12853199,4.0,1366904.0,4325.0,16978.33
1092,12760132,3.0,245335.0,824.0,3306.11
1093,12084424,2.0,65811.0,1216.0,739.1
1094,11147355,4.0,316765.0,2336.0,4285.81
1095,11316983,3.0,127323.0,1380.0,2375.91
1096,11312354,3.0,177668.0,1420.0,2986.74
1097,11974834,2.0,187982.0,892.0,2340.93
1098,11453284,3.0,552472.0,1676.0,6362.57
1099,11151300,3.0,357569.0,2071.0,6280.98
1100,11453811,3.0,142394.0,2555.0,2225.04
1101,12078144,3.0,75749.0,1342.0,862.04
